building_id,tenant_id,country_code,month,year,rental_amount,currency
B009,T0031,US,9,2017,3981.0,USD
B009,T0031,US,10,2017,4021.35,USD
B009,T0031,US,11,2017,3960.83,USD
B009,T0031,US,12,2017,3970.6,USD
B009,T0031,US,1,2018,4017.54,USD
B009,T0031,US,2,2018,4052.57,USD
B009,T0031,US,3,2018,3996.05,USD
B009,T0031,US,4,2018,4000.52,USD
B009,T0031,US,5,2018,4006.59,USD
B009,T0031,US,6,2018,3969.08,USD
B009,T0031,US,7,2018,4023.08,USD
B009,T0031,US,8,2018,4065.77,USD
B009,T0031,US,9,2018,4010.4,USD
B009,T0031,US,10,2018,4038.02,USD
B009,T0031,US,11,2018,4111.14,USD
B009,T0031,US,12,2018,4064.61,USD
B009,T0031,US,1,2019,4115.71,USD
B009,T0031,US,2,2019,4136.37,USD
B009,T0031,US,3,2019,4114.8,USD
B009,T0031,US,4,2019,4087.85,USD
B009,T0031,US,5,2019,4078.85,USD
B009,T0031,US,6,2019,4167.84,USD
B009,T0031,US,7,2019,4074.51,USD
B009,T0031,US,8,2019,4103.53,USD
B009,T0031,US,9,2019,4047.29,USD
B009,T0031,US,10,2019,4152.34,USD
B009,T0031,US,11,2019,4161.39,USD
B009,T0031,US,12,2019,4148.44,USD
B009,T0031,US,1,2020,4115.16,USD
B009,T0031,US,2,2020,4135.59,USD
B009,T0031,US,3,2020,4215.06,USD
B009,T0031,US,4,2020,4103.32,USD
B009,T0031,US,5,2020,4222.52,USD
B009,T0031,US,6,2020,4223.76,USD
B009,T0031,US,7,2020,4268.0,USD
B009,T0031,US,8,2020,4133.53,USD
B009,T0031,US,9,2020,4271.42,USD
B009,T0031,US,10,2020,4206.69,USD
B009,T0031,US,11,2020,4235.43,USD
B009,T0031,US,12,2020,4244.78,USD
B009,T0031,US,1,2021,4150.05,USD
B009,T0031,US,2,2021,4259.79,USD
B009,T0031,US,3,2021,4217.69,USD
B009,T0031,US,4,2021,4212.44,USD
B009,T0031,US,5,2021,4322.11,USD
B009,T0031,US,6,2021,4324.35,USD
B009,T0031,US,7,2021,4218.47,USD
B009,T0031,US,8,2021,4195.24,USD
B009,T0031,US,9,2021,4249.41,USD
B009,T0031,US,10,2021,4324.34,USD
B009,T0031,US,11,2021,4301.01,USD
B009,T0031,US,12,2021,4346.12,USD
B009,T0031,US,1,2022,4362.56,USD
B009,T0031,US,2,2022,4333.55,USD
B009,T0031,US,3,2022,4306.83,USD
B009,T0031,US,4,2022,4355.33,USD
B009,T0031,US,5,2022,4303.54,USD
B009,T0031,US,6,2022,4298.28,USD
B009,T0031,US,7,2022,4302.79,USD
B009,T0031,US,8,2022,4405.35,USD
B009,T0031,US,9,2022,4412.57,USD
B009,T0031,US,10,2022,4386.75,USD
B009,T0031,US,11,2022,4387.55,USD
B009,T0031,US,12,2022,4370.02,USD
B009,T0031,US,1,2023,4426.54,USD
B009,T0031,US,2,2023,4421.3,USD
B009,T0031,US,3,2023,4460.38,USD
B009,T0031,US,4,2023,4425.81,USD
B009,T0031,US,5,2023,4344.94,USD
B009,T0031,US,6,2023,4356.71,USD
B009,T0031,US,7,2023,4438.66,USD
B009,T0031,US,8,2023,4460.92,USD
B009,T0031,US,9,2023,4366.21,USD
B009,T0031,US,10,2023,4500.84,USD
B009,T0031,US,11,2023,4413.21,USD
B009,T0031,US,12,2023,4410.43,USD
B009,T0031,US,1,2024,4516.99,USD
B009,T0031,US,2,2024,4485.74,USD
B009,T0031,US,3,2024,4461.44,USD
B009,T0031,US,4,2024,4405.74,USD
B009,T0031,US,5,2024,4406.72,USD
B009,T0031,US,6,2024,4494.93,USD
B009,T0031,US,7,2024,4432.1,USD
B009,T0031,US,8,2024,4492.08,USD
B009,T0031,US,9,2024,4444.75,USD
B009,T0031,US,10,2024,4448.97,USD
B009,T0031,US,11,2024,4430.71,USD
B009,T0031,US,12,2024,4440.41,USD
B009,T0032,US,1,2015,3881.05,USD
B009,T0032,US,2,2015,3831.64,USD
B009,T0032,US,3,2015,3926.41,USD
B009,T0032,US,4,2015,3859.57,USD
B009,T0032,US,5,2015,3861.55,USD
B009,T0032,US,6,2015,3952.27,USD
B009,T0032,US,7,2015,3960.28,USD
B009,T0032,US,8,2015,3917.3,USD
B009,T0032,US,9,2015,3886.77,USD
B009,T0032,US,10,2015,3837.67,USD
B009,T0032,US,11,2015,3858.87,USD
B009,T0032,US,12,2015,3882.65,USD
B009,T0032,US,1,2016,3915.68,USD
B009,T0032,US,2,2016,3921.27,USD
B009,T0032,US,3,2016,4008.95,USD
B009,T0032,US,4,2016,3884.96,USD
B009,T0032,US,5,2016,3923.93,USD
B009,T0032,US,6,2016,3974.62,USD
B009,T0032,US,7,2016,3985.98,USD
B009,T0032,US,8,2016,3922.48,USD
B009,T0032,US,9,2016,3951.1,USD
B009,T0032,US,10,2016,4007.54,USD
B009,T0032,US,11,2016,3968.55,USD
B009,T0032,US,12,2016,3929.78,USD
B009,T0032,US,1,2017,3934.89,USD
B009,T0032,US,2,2017,3952.78,USD
B009,T0032,US,3,2017,3953.76,USD
B009,T0032,US,4,2017,3960.28,USD
B009,T0032,US,5,2017,4014.62,USD
B009,T0032,US,6,2017,4045.72,USD
B009,T0032,US,7,2017,3978.72,USD
B009,T0032,US,8,2017,4013.94,USD
B009,T0032,US,9,2017,3982.47,USD
B009,T0032,US,10,2017,4032.16,USD
B009,T0032,US,11,2017,4123.3,USD
B009,T0032,US,12,2017,4125.39,USD
B009,T0032,US,1,2018,4047.77,USD
B009,T0032,US,2,2018,4097.95,USD
B009,T0032,US,3,2018,4065.24,USD
B009,T0032,US,4,2018,4026.15,USD
B009,T0032,US,5,2018,4159.71,USD
B009,T0032,US,6,2018,4174.1,USD
B009,T0032,US,7,2018,4199.7,USD
B009,T0032,US,8,2018,4084.5,USD
B009,T0032,US,9,2018,4124.63,USD
B009,T0032,US,10,2018,4110.3,USD
B009,T0032,US,11,2018,4100.22,USD
B009,T0032,US,12,2018,4222.31,USD
B009,T0032,US,1,2019,4217.28,USD
B009,T0032,US,2,2019,4107.75,USD
B009,T0032,US,3,2019,4188.06,USD
B009,T0032,US,4,2019,4250.68,USD
B009,T0032,US,5,2019,4239.45,USD
B009,T0032,US,6,2019,4112.63,USD
B009,T0032,US,7,2019,4120.12,USD
B009,T0032,US,8,2019,4248.32,USD
B009,T0032,US,9,2019,4253.74,USD
B009,T0032,US,10,2019,4156.92,USD
B009,T0032,US,11,2019,4305.12,USD
B009,T0032,US,12,2019,4205.19,USD
B009,T0032,US,1,2020,4286.9,USD
B009,T0032,US,2,2020,4321.41,USD
B009,T0032,US,3,2020,4332.96,USD
B009,T0032,US,4,2020,4325.01,USD
B009,T0032,US,5,2020,4318.4,USD
B009,T0032,US,6,2020,4215.07,USD
B009,T0032,US,7,2020,4269.22,USD
B009,T0032,US,8,2020,4263.55,USD
B009,T0032,US,9,2020,4241.19,USD
B009,T0032,US,10,2020,4241.98,USD
B009,T0032,US,11,2020,4282.53,USD
B009,T0032,US,12,2020,4357.48,USD
B009,T0032,US,1,2021,4396.14,USD
B009,T0032,US,2,2021,4403.11,USD
B009,T0032,US,3,2021,4402.49,USD
B009,T0032,US,4,2021,4371.37,USD
B009,T0032,US,5,2021,4314.39,USD
B009,T0032,US,6,2021,4284.67,USD
B009,T0032,US,7,2021,4369.35,USD
B009,T0032,US,8,2021,4277.92,USD
B009,T0032,US,9,2021,4292.54,USD
B009,T0032,US,10,2021,4379.66,USD
B009,T0032,US,11,2021,4461.37,USD
B009,T0032,US,12,2021,4471.12,USD
B009,T0032,US,1,2022,4466.24,USD
B009,T0032,US,2,2022,4316.24,USD
B009,T0032,US,3,2022,4477.99,USD
B009,T0032,US,4,2022,4485.45,USD
B009,T0032,US,5,2022,4448.37,USD
B009,T0032,US,6,2022,4389.23,USD
B009,T0032,US,7,2022,4499.64,USD
B009,T0032,US,8,2022,4423.01,USD
B009,T0032,US,9,2022,4432.3,USD
B009,T0032,US,10,2022,4480.48,USD
B009,T0032,US,11,2022,4437.75,USD
B009,T0032,US,12,2022,4453.5,USD
B009,T0032,US,1,2023,4458.63,USD
B009,T0032,US,2,2023,4520.45,USD
B009,T0032,US,3,2023,4407.03,USD
B009,T0032,US,4,2023,4550.04,USD
B009,T0032,US,5,2023,4507.07,USD
B009,T0032,US,6,2023,4559.96,USD
B009,T0032,US,7,2023,4593.32,USD
B009,T0032,US,8,2023,4430.89,USD
B009,T0032,US,9,2023,4574.61,USD
B009,T0032,US,10,2023,4557.12,USD
B009,T0032,US,11,2023,4482.05,USD
B009,T0032,US,12,2023,4547.61,USD
B009,T0032,US,1,2024,4551.55,USD
B009,T0032,US,2,2024,4471.15,USD
B009,T0032,US,3,2024,4585.67,USD
B009,T0032,US,4,2024,4552.53,USD
B009,T0032,US,5,2024,4530.92,USD
B009,T0032,US,6,2024,4498.58,USD
B009,T0032,US,7,2024,4660.48,USD
B009,T0032,US,8,2024,4499.3,USD
B009,T0032,US,9,2024,4685.85,USD
B009,T0032,US,10,2024,4638.59,USD
B009,T0032,US,11,2024,4664.35,USD
B009,T0032,US,12,2024,4582.9,USD
B009,T0033,US,1,2015,4231.71,USD
B009,T0033,US,2,2015,4173.35,USD
B009,T0033,US,3,2015,4327.55,USD
B009,T0033,US,4,2015,4326.81,USD
B009,T0033,US,5,2015,4220.15,USD
B009,T0033,US,6,2015,4282.53,USD
B009,T0033,US,7,2015,4331.62,USD
B009,T0033,US,8,2015,4225.74,USD
B009,T0033,US,9,2015,4269.11,USD
B009,T0033,US,10,2015,4310.15,USD
B009,T0033,US,11,2015,4239.54,USD
B009,T0033,US,12,2015,4287.47,USD
B009,T0033,US,1,2016,4315.69,USD
B009,T0033,US,2,2016,4316.98,USD
B009,T0033,US,3,2016,4275.47,USD
B009,T0033,US,4,2016,4309.69,USD
B009,T0033,US,5,2016,4406.67,USD
B009,T0033,US,6,2016,4370.89,USD
B009,T0033,US,7,2016,4370.11,USD
B009,T0033,US,8,2016,4405.85,USD
B009,T0033,US,9,2016,4311.25,USD
B009,T0033,US,10,2016,4379.5,USD
B009,T0033,US,11,2016,4300.13,USD
B009,T0033,US,12,2016,4465.92,USD
B009,T0033,US,1,2017,4469.14,USD
B009,T0033,US,2,2017,4354.41,USD
B009,T0033,US,3,2017,4486.3,USD
B009,T0033,US,4,2017,4361.62,USD
B009,T0033,US,5,2017,4420.37,USD
B009,T0033,US,6,2017,4371.27,USD
B009,T0033,US,7,2017,4376.6,USD
B009,T0033,US,8,2017,4368.15,USD
B009,T0033,US,9,2017,4404.21,USD
B009,T0033,US,10,2017,4488.9,USD
B009,T0033,US,11,2017,4409.59,USD
B009,T0033,US,12,2017,4541.07,USD
B009,T0033,US,1,2018,4516.02,USD
B009,T0033,US,2,2018,4548.3,USD
B009,T0033,US,3,2018,4431.91,USD
B009,T0033,US,4,2018,4529.56,USD
B009,T0033,US,5,2018,4523.73,USD
B009,T0033,US,6,2018,4438.89,USD
B009,T0033,US,7,2018,4566.35,USD
B009,T0033,US,8,2018,4449.78,USD
B009,T0033,US,9,2018,4566.4,USD
B009,T0033,US,10,2018,4606.64,USD
B009,T0033,US,11,2018,4470.43,USD
B009,T0033,US,12,2018,4477.3,USD
B009,T0033,US,1,2019,4572.38,USD
B009,T0033,US,2,2019,4618.53,USD
B009,T0033,US,3,2019,4601.78,USD
B009,T0033,US,4,2019,4519.73,USD
B009,T0033,US,5,2019,4674.85,USD
B009,T0033,US,6,2019,4615.79,USD
B009,T0033,US,7,2019,4599.31,USD
B009,T0033,US,8,2019,4546.19,USD
B009,T0033,US,9,2019,4673.58,USD
B009,T0033,US,10,2019,4687.06,USD
B009,T0033,US,11,2019,4641.34,USD
B009,T0033,US,12,2019,4669.67,USD
B009,T0033,US,1,2020,4637.05,USD
B009,T0033,US,2,2020,4582.52,USD
B009,T0033,US,3,2020,4643.22,USD
B009,T0033,US,4,2020,4650.72,USD
B009,T0033,US,5,2020,4763.64,USD
B009,T0033,US,6,2020,4718.1,USD
B009,T0033,US,7,2020,4684.04,USD
B009,T0033,US,8,2020,4779.31,USD
B009,T0033,US,9,2020,4776.86,USD
B009,T0033,US,10,2020,4774.34,USD
B009,T0033,US,11,2020,4740.89,USD
B009,T0033,US,12,2020,4727.75,USD
B009,T0033,US,1,2021,4815.33,USD
B009,T0033,US,2,2021,4784.63,USD
B009,T0033,US,3,2021,4763.42,USD
B009,T0033,US,4,2021,4845.35,USD
B009,T0033,US,5,2021,4829.96,USD
B009,T0033,US,6,2021,4860.88,USD
B009,T0033,US,7,2021,4870.23,USD
B009,T0033,US,8,2021,4871.95,USD
B009,T0033,US,9,2021,4821.57,USD
B009,T0033,US,10,2021,4838.76,USD
B009,T0033,US,11,2021,4885.74,USD
B009,T0033,US,12,2021,4874.88,USD
B009,T0033,US,1,2022,4895.56,USD
B009,T0033,US,2,2022,4839.99,USD
B009,T0033,US,3,2022,4875.02,USD
B009,T0033,US,4,2022,4902.0,USD
B009,T0033,US,5,2022,4768.1,USD
B009,T0033,US,6,2022,4901.54,USD
B009,T0033,US,7,2022,4913.03,USD
B009,T0033,US,8,2022,4858.59,USD
B009,T0033,US,9,2022,4842.07,USD
B009,T0033,US,10,2022,4958.42,USD
B009,T0033,US,11,2022,4895.96,USD
B009,T0033,US,12,2022,4895.01,USD
B009,T0033,US,1,2023,4883.6,USD
B009,T0033,US,2,2023,4937.78,USD
B009,T0033,US,3,2023,4996.43,USD
B009,T0033,US,4,2023,4894.41,USD
B009,T0033,US,5,2023,4848.6,USD
B009,T0033,US,6,2023,4868.38,USD
B009,T0033,US,7,2023,4961.86,USD
B009,T0033,US,8,2023,4968.19,USD
B009,T0033,US,9,2023,5029.99,USD
B009,T0033,US,10,2023,4898.45,USD
B009,T0033,US,11,2023,4969.58,USD
B009,T0033,US,12,2023,4894.65,USD
B009,T0033,US,1,2024,5082.62,USD
B009,T0033,US,2,2024,4966.43,USD
B009,T0033,US,3,2024,5095.85,USD
B009,T0033,US,4,2024,5106.79,USD
B009,T0033,US,5,2024,5087.99,USD
B009,T0033,US,6,2024,5046.62,USD
B009,T0033,US,7,2024,4945.47,USD
B009,T0033,US,8,2024,4944.19,USD
B009,T0033,US,9,2024,5012.73,USD
B009,T0033,US,10,2024,5083.86,USD
B009,T0033,US,11,2024,5046.02,USD
B009,T0033,US,12,2024,5022.44,USD
B010,T0034,US,1,2015,5803.75,USD
B010,T0034,US,2,2015,5900.04,USD
B010,T0034,US,3,2015,5756.97,USD
B010,T0034,US,4,2015,5872.54,USD
B010,T0034,US,5,2015,5762.6,USD
B010,T0034,US,6,2015,5805.56,USD
B010,T0034,US,7,2015,5872.41,USD
B010,T0034,US,8,2015,5807.05,USD
B010,T0034,US,9,2015,5948.41,USD
B010,T0034,US,10,2015,5808.17,USD
B010,T0034,US,11,2015,5961.7,USD
B010,T0034,US,12,2015,5880.39,USD
B010,T0034,US,1,2016,5943.95,USD
B010,T0034,US,2,2016,6030.12,USD
B010,T0034,US,3,2016,5955.43,USD
B010,T0034,US,4,2016,6029.95,USD
B010,T0034,US,5,2016,5968.02,USD
B010,T0034,US,6,2016,5990.17,USD
B010,T0034,US,7,2016,5941.15,USD
B010,T0034,US,8,2016,5969.9,USD
B010,T0034,US,9,2016,6136.68,USD
B010,T0034,US,10,2016,6144.95,USD
B010,T0034,US,11,2016,6147.6,USD
B010,T0034,US,12,2016,6100.87,USD
B010,T0034,US,1,2017,6144.24,USD
B010,T0034,US,2,2017,5968.28,USD
B010,T0034,US,3,2017,6210.81,USD
B010,T0034,US,4,2017,6182.03,USD
B010,T0034,US,5,2017,6024.17,USD
B010,T0034,US,6,2017,6139.58,USD
B010,T0034,US,7,2017,6192.69,USD
B010,T0034,US,8,2017,6145.31,USD
B010,T0034,US,9,2017,6236.93,USD
B010,T0034,US,10,2017,6091.42,USD
B010,T0034,US,11,2017,6053.58,USD
B010,T0034,US,12,2017,6175.08,USD
B010,T0034,US,1,2018,6175.92,USD
B010,T0034,US,2,2018,6272.4,USD
B010,T0034,US,3,2018,6316.81,USD
B010,T0034,US,4,2018,6270.77,USD
B010,T0034,US,5,2018,6224.53,USD
B010,T0034,US,6,2018,6231.92,USD
B010,T0034,US,7,2018,6173.25,USD
B010,T0034,US,8,2018,6248.41,USD
B010,T0034,US,9,2018,6326.36,USD
B010,T0034,US,10,2018,6217.6,USD
B010,T0034,US,11,2018,6387.39,USD
B010,T0034,US,12,2018,6222.3,USD
B010,T0034,US,1,2019,6345.66,USD
B010,T0034,US,2,2019,6427.62,USD
B010,T0034,US,3,2019,6372.32,USD
B010,T0034,US,4,2019,6283.07,USD
B010,T0034,US,5,2019,6326.84,USD
B010,T0034,US,6,2019,6413.49,USD
B010,T0034,US,7,2019,6385.55,USD
B010,T0034,US,8,2019,6286.43,USD
B010,T0034,US,9,2019,6365.7,USD
B010,T0034,US,10,2019,6408.52,USD
B010,T0034,US,11,2019,6418.82,USD
B010,T0034,US,12,2019,6517.95,USD
B010,T0034,US,1,2020,6541.52,USD
B010,T0034,US,2,2020,6540.39,USD
B010,T0034,US,3,2020,6337.41,USD
B010,T0034,US,4,2020,6477.19,USD
B010,T0034,US,5,2020,6446.13,USD
B010,T0034,US,6,2020,6482.29,USD
B010,T0034,US,7,2020,6600.56,USD
B010,T0034,US,8,2020,6548.02,USD
B010,T0034,US,9,2020,6391.9,USD
B010,T0034,US,10,2020,6571.45,USD
B010,T0034,US,11,2020,6645.65,USD
B010,T0034,US,12,2020,6581.58,USD
B010,T0034,US,1,2021,6569.44,USD
B010,T0034,US,2,2021,6595.64,USD
B010,T0034,US,3,2021,6459.09,USD
B010,T0034,US,4,2021,6529.17,USD
B010,T0034,US,5,2021,6579.18,USD
B010,T0034,US,6,2021,6576.82,USD
B010,T0034,US,7,2021,6483.15,USD
B010,T0034,US,8,2021,6535.93,USD
B010,T0034,US,9,2021,6482.71,USD
B010,T0034,US,10,2021,6747.45,USD
B010,T0034,US,11,2021,6667.51,USD
B010,T0034,US,12,2021,6660.2,USD
B010,T0034,US,1,2022,6530.86,USD
B010,T0034,US,2,2022,6715.76,USD
B010,T0034,US,3,2022,6791.34,USD
B010,T0034,US,4,2022,6609.12,USD
B010,T0034,US,5,2022,6625.08,USD
B010,T0034,US,6,2022,6723.08,USD
B010,T0034,US,7,2022,6717.81,USD
B010,T0034,US,8,2022,6644.11,USD
B010,T0034,US,9,2022,6623.46,USD
B010,T0034,US,10,2022,6712.12,USD
B010,T0034,US,11,2022,6736.18,USD
B010,T0034,US,12,2022,6815.92,USD
B010,T0034,US,1,2023,6788.75,USD
B010,T0034,US,2,2023,6746.97,USD
B010,T0034,US,3,2023,6725.79,USD
B010,T0034,US,4,2023,6720.68,USD
B010,T0034,US,5,2023,6922.11,USD
B010,T0034,US,6,2023,6703.2,USD
B010,T0034,US,7,2023,6713.73,USD
B010,T0034,US,8,2023,6788.44,USD
B010,T0034,US,9,2023,6870.2,USD
B010,T0034,US,10,2023,6759.96,USD
B010,T0034,US,11,2023,6960.68,USD
B010,T0034,US,12,2023,6892.41,USD
B010,T0034,US,1,2024,7005.18,USD
B010,T0034,US,2,2024,6788.07,USD
B010,T0034,US,3,2024,7026.46,USD
B010,T0034,US,4,2024,6889.85,USD
B010,T0034,US,5,2024,6978.43,USD
B010,T0034,US,6,2024,6829.46,USD
B010,T0034,US,7,2024,6992.51,USD
B010,T0034,US,8,2024,7066.34,USD
B010,T0034,US,9,2024,6879.64,USD
B010,T0034,US,10,2024,6924.01,USD
B010,T0034,US,11,2024,6849.92,USD
B010,T0034,US,12,2024,7067.4,USD
B010,T0035,US,1,2015,6225.12,USD
B010,T0035,US,2,2015,6359.07,USD
B010,T0035,US,3,2015,6301.04,USD
B010,T0035,US,4,2015,6385.12,USD
B010,T0035,US,5,2015,6242.95,USD
B010,T0035,US,6,2015,6412.76,USD
B010,T0035,US,7,2015,6353.44,USD
B010,T0035,US,8,2015,6189.63,USD
B010,T0035,US,9,2015,6380.26,USD
B010,T0035,US,10,2015,6314.28,USD
B010,T0035,US,11,2015,6428.05,USD
B010,T0035,US,12,2015,6397.89,USD
B010,T0035,US,1,2016,6398.78,USD
B010,T0035,US,2,2016,6418.15,USD
B010,T0035,US,3,2016,6459.45,USD
B010,T0035,US,4,2016,6280.26,USD
B010,T0035,US,5,2016,6306.74,USD
B010,T0035,US,6,2016,6435.81,USD
B010,T0035,US,7,2016,6399.43,USD
B010,T0035,US,8,2016,6551.83,USD
B010,T0035,US,9,2016,6342.43,USD
B010,T0035,US,10,2016,6554.38,USD
B010,T0035,US,11,2016,6451.37,USD
B010,T0035,US,12,2016,6408.46,USD
B010,T0035,US,1,2017,6386.64,USD
B010,T0035,US,2,2017,6475.93,USD
B010,T0035,US,3,2017,6589.7,USD
B010,T0035,US,4,2017,6529.98,USD
B010,T0035,US,5,2017,6527.53,USD
B010,T0035,US,6,2017,6473.17,USD
B010,T0035,US,7,2017,6661.08,USD
B010,T0035,US,8,2017,6474.59,USD
B010,T0035,US,9,2017,6632.55,USD
B010,T0035,US,10,2017,6567.19,USD
B010,T0035,US,11,2017,6507.48,USD
B010,T0035,US,12,2017,6506.62,USD
B010,T0035,US,1,2018,6612.59,USD
B010,T0035,US,2,2018,6620.26,USD
B010,T0035,US,3,2018,6727.54,USD
B010,T0035,US,4,2018,6546.25,USD
B010,T0035,US,5,2018,6555.05,USD
B010,T0035,US,6,2018,6696.13,USD
B010,T0035,US,7,2018,6652.33,USD
B010,T0035,US,8,2018,6777.38,USD
B010,T0035,US,9,2018,6668.12,USD
B010,T0035,US,10,2018,6679.62,USD
B010,T0035,US,11,2018,6660.86,USD
B010,T0035,US,12,2018,6801.96,USD
B010,T0035,US,1,2019,6645.48,USD
B010,T0035,US,2,2019,6682.02,USD
B010,T0035,US,3,2019,6777.73,USD
B010,T0035,US,4,2019,6715.63,USD
B010,T0035,US,5,2019,6854.98,USD
B010,T0035,US,6,2019,6728.88,USD
B010,T0035,US,7,2019,6801.93,USD
B010,T0035,US,8,2019,6679.36,USD
B010,T0035,US,9,2019,6931.63,USD
B010,T0035,US,10,2019,6884.93,USD
B010,T0035,US,11,2019,6767.94,USD
B010,T0035,US,12,2019,6917.62,USD
B010,T0035,US,1,2020,6822.59,USD
B010,T0035,US,2,2020,6988.08,USD
B010,T0035,US,3,2020,6813.5,USD
B010,T0035,US,4,2020,6965.44,USD
B010,T0035,US,5,2020,6994.35,USD
B010,T0035,US,6,2020,6880.84,USD
B010,T0035,US,7,2020,6870.98,USD
B010,T0035,US,8,2020,6905.26,USD
B010,T0035,US,9,2020,6961.3,USD
B010,T0035,US,10,2020,6902.46,USD
B010,T0035,US,11,2020,6994.45,USD
B010,T0035,US,12,2020,6892.06,USD
B010,T0035,US,1,2021,6927.59,USD
B010,T0035,US,2,2021,7109.53,USD
B010,T0035,US,3,2021,7087.31,USD
B010,T0035,US,4,2021,7147.98,USD
B010,T0035,US,5,2021,7130.04,USD
B010,T0035,US,6,2021,6967.59,USD
B010,T0035,US,7,2021,7109.48,USD
B010,T0035,US,8,2021,7085.75,USD
B010,T0035,US,9,2021,7146.24,USD
B010,T0035,US,10,2021,7184.99,USD
B010,T0035,US,11,2021,6978.15,USD
B010,T0035,US,12,2021,7084.42,USD
B010,T0035,US,1,2022,7222.03,USD
B010,T0035,US,2,2022,7242.01,USD
B010,T0035,US,3,2022,7107.32,USD
B010,T0035,US,4,2022,7098.71,USD
B010,T0035,US,5,2022,7064.32,USD
B010,T0035,US,6,2022,7308.59,USD
B010,T0035,US,7,2022,7228.58,USD
B010,T0035,US,8,2022,7114.82,USD
B010,T0035,US,9,2022,7324.61,USD
B010,T0035,US,10,2022,7244.28,USD
B010,T0035,US,11,2022,7189.06,USD
B010,T0035,US,12,2022,7132.08,USD
B010,T0035,US,1,2023,7189.85,USD
B010,T0035,US,2,2023,7368.9,USD
B010,T0035,US,3,2023,7368.17,USD
B010,T0035,US,4,2023,7286.02,USD
B010,T0035,US,5,2023,7216.74,USD
B010,T0035,US,6,2023,7322.46,USD
B010,T0035,US,7,2023,7267.3,USD
B010,T0035,US,8,2023,7273.74,USD
B010,T0035,US,9,2023,7217.16,USD
B010,T0035,US,10,2023,7221.24,USD
B010,T0035,US,11,2023,7484.6,USD
B010,T0035,US,12,2023,7215.3,USD
B010,T0035,US,1,2024,7314.69,USD
B010,T0035,US,2,2024,7316.74,USD
B010,T0035,US,3,2024,7300.62,USD
B010,T0035,US,4,2024,7492.59,USD
B010,T0035,US,5,2024,7361.75,USD
B010,T0035,US,6,2024,7398.76,USD
B010,T0035,US,7,2024,7452.5,USD
B010,T0035,US,8,2024,7344.84,USD
B010,T0035,US,9,2024,7523.65,USD
B010,T0035,US,10,2024,7576.92,USD
B010,T0035,US,11,2024,7360.79,USD
B010,T0035,US,12,2024,7334.4,USD
B010,T0036,US,1,2015,4292.86,USD
B010,T0036,US,2,2015,4266.48,USD
B010,T0036,US,3,2015,4289.14,USD
B010,T0036,US,4,2015,4224.47,USD
B010,T0036,US,5,2015,4202.05,USD
B010,T0036,US,6,2015,4166.89,USD
B010,T0036,US,7,2015,4226.61,USD
B010,T0036,US,8,2015,4319.04,USD
B010,T0036,US,9,2015,4213.71,USD
B010,T0036,US,10,2015,4329.54,USD
B010,T0036,US,11,2015,4303.5,USD
B010,T0036,US,12,2015,4342.86,USD
B010,T0036,US,1,2016,4375.73,USD
B010,T0036,US,2,2016,4378.55,USD
B010,T0036,US,3,2016,4392.36,USD
B010,T0036,US,4,2016,4362.66,USD
B010,T0036,US,5,2016,4242.34,USD
B010,T0036,US,6,2016,4363.72,USD
B010,T0036,US,7,2016,4337.95,USD
B010,T0036,US,8,2016,4382.47,USD
B010,T0036,US,9,2016,4347.84,USD
B010,T0036,US,10,2016,4335.15,USD
B010,T0036,US,11,2016,4403.5,USD
B010,T0036,US,12,2016,4395.59,USD
B010,T0036,US,1,2017,4341.69,USD
B010,T0036,US,2,2017,4318.31,USD
B010,T0036,US,3,2017,4386.02,USD
B010,T0036,US,4,2017,4387.33,USD
B010,T0036,US,5,2017,4491.43,USD
B010,T0036,US,6,2017,4363.84,USD
B010,T0036,US,7,2017,4505.56,USD
B010,T0036,US,8,2017,4394.5,USD
B010,T0036,US,9,2017,4507.46,USD
B010,T0036,US,10,2017,4476.25,USD
B010,T0036,US,11,2017,4412.32,USD
B010,T0036,US,12,2017,4433.56,USD
B010,T0036,US,1,2018,4465.76,USD
B010,T0036,US,2,2018,4414.99,USD
B010,T0036,US,3,2018,4559.22,USD
B010,T0036,US,4,2018,4415.66,USD
B010,T0036,US,5,2018,4424.03,USD
B010,T0036,US,6,2018,4463.68,USD
B010,T0036,US,7,2018,4599.5,USD
B010,T0036,US,8,2018,4524.86,USD
B010,T0036,US,9,2018,4537.26,USD
B010,T0036,US,10,2018,4528.06,USD
B010,T0036,US,11,2018,4499.37,USD
B010,T0036,US,12,2018,4474.45,USD
B010,T0036,US,1,2019,4496.77,USD
B010,T0036,US,2,2019,4534.6,USD
B010,T0036,US,3,2019,4620.19,USD
B010,T0036,US,4,2019,4557.1,USD
B010,T0036,US,5,2019,4651.44,USD
B010,T0036,US,6,2019,4541.61,USD
B010,T0036,US,7,2019,4514.56,USD
B010,T0036,US,8,2019,4567.25,USD
B010,T0036,US,9,2019,4566.7,USD
B010,T0036,US,10,2019,4661.09,USD
B010,T0036,US,11,2019,4539.52,USD
B010,T0036,US,12,2019,4682.24,USD
B010,T0036,US,1,2020,4608.11,USD
B010,T0036,US,2,2020,4567.78,USD
B010,T0036,US,3,2020,4576.95,USD
B010,T0036,US,4,2020,4721.48,USD
B010,T0036,US,5,2020,4704.98,USD
B010,T0036,US,6,2020,4644.65,USD
B010,T0036,US,7,2020,4738.41,USD
